 Order ID , Order Item ID , Order YearMonth , Order Year , Order Month , Order Day ,Order Time,Order Quantity,Product Department,Product Category,Product Name, Customer ID ,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Year,Shipment Month,Shipment Day,Shipment Mode, Shipment Days - Scheduled , Gross Sales , Discount % , Profit 
63518,158784,201707,2017,7,16,04:50,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4169,Europe,Western Europe,France,USA,2017,4,3,Standard Class,4,500,0.02,245
65368,163380,201708,2017,8,12,04:58,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11625,Europe,Western Europe,France,USA,2017,6,14,Standard Class,4,500,0.03,245
65685,164156,201708,2017,8,16,20:01,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2790,Europe,Western Europe,France,USA,2017,6,22,Standard Class,4,500,0.04,245
67693,169249,201709,2017,9,15,03:31,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3550,Europe,Western Europe,Germany,USA,2017,8,7,Standard Class,4,500,0.01,245
5101,12755,201503,2015,3,16,10:45,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,20,LATAM,Central America,Mexico,USA,2015,1,20,Standard Class,4,500,0.02,245
15951,39855,201508,2015,8,21,19:59,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9642,Europe,Western Europe,Germany,USA,2015,7,17,Second Class,2,500,0.05,245
19223,48032,201510,2015,10,8,14:19,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,912,Europe,Northern Europe,United Kingdom,USA,2015,9,27,Standard Class,4,500,0.17,245
21286,53235,201511,2015,11,7,17:05,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9660,Pacific Asia,Oceania,Australia,USA,2015,10,12,Same Day,3,500,0.06,245
31936,79819,201604,2016,4,11,04:15,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4700,North America,West of USA,USA,USA,2016,3,5,Standard Class,4,500,0.2,245
35091,87633,201605,2016,5,27,05:35,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2424,North America,West of USA,USA,USA,2016,4,27,Standard Class,4,500,0.13,245
35536,88752,201606,2016,6,2,17:29,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4918,North America,US Center,USA,USA,2016,5,2,Same Day,3,500,0.2,245
37925,94671,201607,2016,7,7,14:27,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4120,North America,East of USA,USA,USA,2016,6,22,Standard Class,4,500,0.07,245
39055,97484,201607,2016,7,24,02:21,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3874,North America,East of USA,USA,USA,2016,7,5,First Class,1,500,0.2,245
39975,99740,201608,2016,8,6,12:40,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7310,North America,US Center,USA,USA,2016,7,13,First Class,1,500,0.01,245
41241,102940,201608,2016,8,25,00:12,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7703,North America,West of USA,USA,USA,2016,7,26,Second Class,2,500,0.12,245
43511,108682,201609,2016,9,27,03:29,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9031,Pacific Asia,West Asia,Turkey,USA,2016,8,26,Standard Class,4,500,0.09,245
43546,108754,201609,2016,9,27,15:45,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10782,Africa,Southern Africa,South Africa,USA,2016,8,27,Standard Class,4,500,0.07,245
43875,109579,201610,2016,10,2,11:00,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4945,Africa,North Africa,Algeria ,USA,2016,9,11,Standard Class,4,500,0.18,245
47841,119625,201611,2016,11,29,08:28,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,851,Pacific Asia,South Asia,Iran,USA,2016,11,20,Standard Class,4,500,0.25,245
47948,119917,201611,2016,11,30,21:58,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11150,Africa,East Africa,Uganda,USA,2016,11,24,Same Day,3,500,0.12,245
49211,123044,201612,2016,12,19,08:27,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3368,Africa,East Africa,Madagascar,USA,2016,11,29,Standard Class,4,500,0.1,245
59873,149845,201705,2017,5,23,23:49,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10304,LATAM,Central America,El Salvador,USA,2017,4,20,Second Class,2,500,0.16,245
61855,154619,201706,2017,6,21,22:12,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9557,Europe,Western Europe,Germany,USA,2017,5,27,Standard Class,4,500,0.09,245
25958,64974,201601,2016,1,14,21:53,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11124,Pacific Asia,Southeast Asia,Indonesia,Puerto Rico,2017,9,17,Second Class,2,500,0.12,245
895,2233,201501,2015,1,14,01:12,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7575,LATAM,Caribbean,Cuba,USA,2015,1,16,First Class,1,300,0.16,245
2933,7319,201502,2015,2,12,19:12,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11399,LATAM,Caribbean,Cuba,USA,2015,2,14,First Class,1,300,0.18,245
6351,15902,201504,2015,4,3,16:41,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8198,LATAM,South America,Perú,USA,2015,4,5,Second Class,2,300,0.25,245
6963,17445,201504,2015,4,12,15:05,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2325,LATAM,Central America,Mexico,USA,2015,4,16,Second Class,2,300,0.12,245
15808,39515,201508,2015,8,19,17:53,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5877,Europe,Western Europe,France,USA,2015,8,21,First Class,1,300,0.16,245
23261,58247,201512,2015,12,6,13:00,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9229,Pacific Asia,Eastern Asia,Japan,USA,2015,12,8,First Class,1,300,0.15,245
23503,58805,201512,2015,12,10,01:47,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4326,Pacific Asia,Southeast Asia,Philippines,USA,2015,12,12,First Class,1,300,0.01,245
25945,64944,201601,2016,1,14,17:20,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8181,Pacific Asia,Oceania,Australia,USA,2016,1,20,Second Class,2,300,0.01,245
35638,89001,201606,2016,6,4,05:13,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10422,North America,South of  USA,USA,USA,2016,6,6,First Class,1,300,0.07,245
39601,98845,201608,2016,8,1,01:38,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3069,North America,West of USA,USA,USA,2016,8,3,First Class,1,300,0.07,245
41693,104082,201608,2016,8,31,14:33,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2432,Europe,Eastern Europe,Russia,USA,2016,9,4,Second Class,2,300,0.06,245
41933,104677,201609,2016,9,4,02:38,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6788,Pacific Asia,Central Asia,Kazakhstan,USA,2016,9,4,Same Day,3,300,0.16,245
53535,133794,201702,2017,2,20,11:20,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6473,LATAM,Central America,Mexico,USA,2017,2,22,First Class,1,300,  -  ,245
55086,137768,201703,2017,3,15,02:43,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3190,LATAM,South America,Brazil,USA,2017,3,17,Second Class,2,300,0.15,245
57256,143213,201704,2017,4,15,18:58,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,12000,LATAM,Central America,El Salvador,USA,2017,4,17,Second Class,2,300,0.07,245
63318,158307,201707,2017,7,13,06:45,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7575,Europe,Southern Europe,Italy,USA,2017,7,15,First Class,1,300,0.03,245
39988,99775,201608,2016,8,6,17:13,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8398,North America,East of USA,USA,Puerto Rico,2016,8,10,Standard Class,4,300,0.1,245
1368,3385,201501,2015,1,20,22:55,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1269,LATAM,Central America,Honduras,USA,2015,1,24,Standard Class,4,300,0.18,245
1905,4762,201501,2015,1,28,19:03,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7332,LATAM,Central America,Nicaragua,USA,2015,2,3,Standard Class,4,300,0.16,245
2366,5921,201502,2015,2,4,12:33,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7887,LATAM,Central America,Mexico,USA,2015,2,6,Standard Class,4,300,  -  ,245
5721,14255,201503,2015,3,25,11:58,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9235,LATAM,Central America,Guatemala,USA,2015,3,27,Standard Class,4,300,0.09,245
6723,16795,201504,2015,4,9,03:00,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2778,LATAM,Central America,Mexico,USA,2015,4,13,Standard Class,4,300,0.02,245
11806,29523,201506,2015,6,22,07:49,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4610,Europe,Southern Europe,Italy,USA,2015,6,24,Standard Class,4,300,0.1,245
13216,33070,201507,2015,7,12,21:48,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5010,Europe,Western Europe,Germany,USA,2015,7,14,Standard Class,4,300,0.06,245
13651,34205,201507,2015,7,19,06:12,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8643,Europe,Western Europe,Germany,USA,2015,7,21,Standard Class,4,300,0.13,245
23248,58211,201512,2015,12,6,08:27,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5745,Pacific Asia,Eastern Asia,China,USA,2015,12,10,Standard Class,4,300,0.18,245
29288,73276,201603,2016,3,3,12:32,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3943,Pacific Asia,Southeast Asia,Myanmar,USA,2016,3,7,Standard Class,4,300,0.03,245
29875,74745,201603,2016,3,12,02:11,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9490,Pacific Asia,Southeast Asia,Indonesia,USA,2016,3,18,Standard Class,4,300,0.05,245
31843,79568,201604,2016,4,9,19:40,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4678,North America,East of USA,USA,USA,2016,4,13,Standard Class,4,300,0.04,245
33055,82634,201604,2016,4,27,12:17,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3146,North America,US Center,USA,USA,2016,5,3,Standard Class,4,300,0.16,245
39506,98620,201607,2016,7,30,16:21,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3608,North America,South of  USA,USA,USA,2016,8,1,Standard Class,4,300,0.1,245
45026,112423,201610,2016,10,19,06:15,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,868,Europe,Eastern Europe,Czech Republic (Czechia),USA,2016,10,21,Standard Class,4,300,0.2,245
45286,113151,201610,2016,10,23,01:21,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,700,Pacific Asia,West Asia,Turkey,USA,2016,10,25,Standard Class,4,300,0.09,245
47016,117506,201611,2016,11,17,07:26,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1848,Pacific Asia,West Asia,Turkey,USA,2016,11,19,Standard Class,4,300,0.1,245
49601,123975,201612,2016,12,25,01:05,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11562,North America,Canada,Canada,USA,2016,12,27,Standard Class,4,300,0.06,245
51825,129479,201701,2017,1,26,12:15,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7947,LATAM,South America,Brazil,USA,2017,2,1,Standard Class,4,300,0.18,245
53276,133122,201702,2017,2,16,16:36,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10726,LATAM,Central America,Honduras,USA,2017,2,18,Standard Class,4,300,0.1,245
53683,134195,201702,2017,2,22,15:11,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,5739,LATAM,Central America,Mexico,USA,2017,2,26,Standard Class,4,300,0.1,245
55275,138240,201703,2017,3,17,20:56,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1287,LATAM,South America,Brazil,USA,2017,3,23,Standard Class,4,300,0.06,245
55368,138474,201703,2017,3,19,05:31,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1776,LATAM,Central America,Mexico,USA,2017,3,23,Standard Class,4,300,0.05,245
59306,148459,201705,2017,5,15,17:10,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10894,LATAM,Central America,Mexico,USA,2017,5,17,Standard Class,4,300,0.06,245
59306,148458,201705,2017,5,15,17:10,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10894,LATAM,Central America,Mexico,USA,2017,5,17,Standard Class,4,300,0.07,245
61848,154607,201706,2017,6,21,19:45,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6397,Europe,Western Europe,France,USA,2017,6,25,Standard Class,4,300,0.17,245
63603,158981,201707,2017,7,17,10:36,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8676,Europe,Western Europe,Netherlands,USA,2017,7,21,Standard Class,4,300,0.04,245
67368,168384,201709,2017,9,10,09:39,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10278,Europe,Western Europe,Germany,USA,2017,9,14,Standard Class,4,300,0.16,245
67676,169206,201709,2017,9,14,21:34,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2031,Europe,Western Europe,Germany,USA,2017,9,16,Standard Class,4,300,0.17,245
756,1861,201501,2015,1,12,00:30,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8441,LATAM,South America,Argentina,USA,2015,1,14,First Class,1,300,0.25,245
1353,3349,201501,2015,1,20,17:39,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1727,LATAM,Caribbean,Cuba,USA,2015,1,24,Standard Class,4,300,0.2,245
7125,17844,201504,2015,4,14,23:51,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,12097,LATAM,Caribbean,Cuba,USA,2015,4,20,Standard Class,4,300,0.02,245
11353,28397,201506,2015,6,15,17:06,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2769,Europe,Northern Europe,United Kingdom,USA,2015,6,19,Standard Class,4,300,0.09,245
11533,28840,201506,2015,6,18,08:10,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11032,Europe,Western Europe,France,USA,2015,6,22,Standard Class,4,300,0.01,245
13618,34108,201507,2015,7,18,18:38,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3459,Europe,Northern Europe,Ireland,USA,2015,7,22,Standard Class,4,300,0.15,245
21201,53028,201511,2015,11,6,11:18,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,11177,Pacific Asia,Southeast Asia,Singapore,USA,2015,11,6,Same Day,3,300,0.02,245
41241,102939,201608,2016,8,25,00:12,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,7703,North America,West of USA,USA,USA,2016,8,27,Second Class,2,300,0.03,245
49211,123043,201612,2016,12,19,08:27,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3368,Africa,East Africa,Madagascar,USA,2016,12,21,Standard Class,4,300,0.05,245
49273,123187,201612,2016,12,20,06:10,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6467,Africa,North Africa,Morocco,USA,2016,12,20,Same Day,3,300,0.01,245
51598,128934,201701,2017,1,23,04:43,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4215,LATAM,Central America,El Salvador,USA,2017,1,27,Standard Class,4,300,0.05,245
53598,133966,201702,2017,2,21,09:24,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,453,LATAM,South America,Venezuela,USA,2017,2,25,Standard Class,4,300,0.17,245
53651,134110,201702,2017,2,22,03:59,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4478,LATAM,Central America,Mexico,USA,2017,2,24,Standard Class,4,300,0.16,245
57935,144947,201704,2017,4,25,16:51,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1196,LATAM,South America,Perú,USA,2017,5,1,Standard Class,4,300,0.12,245
59505,148936,201705,2017,5,18,14:54,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1408,LATAM,Central America,Mexico,USA,2017,5,24,Second Class,2,300,  -  ,245
61036,152679,201706,2017,6,9,23:16,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,70,LATAM,Central America,Honduras,USA,2017,6,11,First Class,1,300,0.03,245
61596,154020,201706,2017,6,18,03:28,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1408,Europe,Western Europe,France,USA,2017,6,20,Standard Class,4,300,0.04,245
61855,154618,201706,2017,6,21,22:12,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9557,Europe,Western Europe,Germany,USA,2017,6,27,Standard Class,4,300,0.15,245
63208,158026,201707,2017,7,11,16:13,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6319,Europe,Western Europe,Germany,USA,2017,7,15,Standard Class,4,300,0.1,245
63996,160001,201707,2017,7,23,04:17,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9625,Europe,Western Europe,Germany,USA,2017,7,25,First Class,1,300,0.05,245
65578,163892,201708,2017,8,15,06:32,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,12330,Europe,Western Europe,France,USA,2017,8,19,Standard Class,4,300,0.17,245
67041,167596,201709,2017,9,5,15:05,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6615,Europe,Western Europe,Germany,USA,2017,9,7,Second Class,2,300,0.18,245
67516,168795,201709,2017,9,12,13:30,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6626,Europe,Northern Europe,United Kingdom,USA,2017,9,14,Standard Class,4,300,0.04,245
65858,164579,201708,2017,8,19,08:38,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,8914,Europe,Southern Europe,Spain,Puerto Rico,2017,8,23,Standard Class,4,300,0.02,245
2738,6860,201502,2015,2,9,22:53,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2310,LATAM,Central America,Guatemala,Puerto Rico,2015,2,10,Same Day,3,100,0.04,125
1195,2969,201501,2015,1,18,10:18,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7703,LATAM,Caribbean,Dominican Republic,USA,2015,1,24,Standard Class,4,100,  -  ,125
11935,29827,201506,2015,6,24,05:00,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3658,Europe,Western Europe,France,USA,2015,6,30,Second Class,2,100,0.05,125
13248,33149,201507,2015,7,13,09:00,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,596,Europe,Western Europe,France,USA,2015,7,17,Standard Class,4,100,  -  ,125
19626,49069,201510,2015,10,14,11:30,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,552,Europe,Western Europe,Germany,USA,2015,10,16,Standard Class,4,100,0.05,125
21671,54202,201511,2015,11,13,07:57,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3471,Pacific Asia,Oceania,Australia,USA,2015,11,15,Second Class,2,100,0.1,125
21885,54731,201511,2015,11,16,10:56,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10713,Pacific Asia,Oceania,Australia,USA,2015,11,22,Second Class,2,100,0.13,125
23575,58976,201512,2015,12,11,03:01,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7703,Pacific Asia,Eastern Asia,China,USA,2015,12,17,Standard Class,4,100,0.13,125
23931,59900,201512,2015,12,16,07:44,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10523,Pacific Asia,Eastern Asia,China,USA,2015,12,18,Standard Class,4,100,0.05,125
27256,68278,201602,2016,2,2,20:38,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3287,Pacific Asia,Eastern Asia,China,USA,2016,2,4,First Class,1,100,0.16,125
27566,69007,201602,2016,2,7,09:14,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7850,Pacific Asia,Southeast Asia,Indonesia,USA,2016,2,9,Second Class,2,100,0.17,125
33576,83817,201605,2016,5,5,02:49,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,11177,North America,West of USA,USA,USA,2016,5,7,Standard Class,4,100,0.15,125
37341,93224,201606,2016,6,29,01:51,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8538,North America,South of  USA,USA,USA,2016,7,1,Standard Class,4,100,0.06,125
37501,93591,201607,2016,7,1,09:55,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7511,North America,East of USA,USA,USA,2016,7,3,First Class,1,100,0.2,125
37826,94397,201607,2016,7,6,03:46,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,12271,North America,US Center,USA,USA,2016,7,8,Standard Class,4,100,0.16,125
43911,109680,201610,2016,10,2,23:37,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9104,Africa,East Africa,Zimbabwe,USA,2016,10,4,Standard Class,4,100,0.17,125
47318,118295,201611,2016,11,21,17:15,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2483,Pacific Asia,West Asia,Turkey,USA,2016,11,23,First Class,1,100,0.13,125
49505,123729,201612,2016,12,23,15:27,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10618,Pacific Asia,Central Asia,Kazakhstan,USA,2016,12,29,Second Class,2,100,  -  ,125
49586,123928,201612,2016,12,24,19:50,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6439,Africa,North Africa,Morocco,USA,2016,12,25,Same Day,3,100,0.16,125
49898,124767,201612,2016,12,29,09:08,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10145,Africa,Central Africa,Angola,USA,2016,12,29,Same Day,3,100,0.13,125
51848,129548,201701,2017,1,26,20:18,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1562,LATAM,Central America,Mexico,USA,2017,1,30,Standard Class,4,100,0.17,125
55295,138287,201703,2017,3,18,03:57,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4945,LATAM,Central America,Mexico,USA,2017,3,24,Standard Class,4,100,0.03,125
55868,139690,201703,2017,3,26,12:41,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1747,LATAM,Central America,Panama,USA,2017,3,30,Second Class,2,100,0.18,125
63078,157707,201707,2017,7,9,18:40,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,418,Europe,Western Europe,France,USA,2017,7,11,First Class,1,100,0.1,125
65206,162968,201708,2017,8,9,20:12,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10782,Europe,Southern Europe,Spain,USA,2017,8,11,Standard Class,4,100,0.18,125
3995,9925,201502,2015,2,28,07:16,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7332,LATAM,Caribbean,Cuba,USA,2015,3,6,Standard Class,4,100,0.02,125
13366,33482,201507,2015,7,15,02:21,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3413,Europe,Southern Europe,Spain,USA,2015,7,17,Second Class,2,100,0.15,125
15886,39690,201508,2015,8,20,21:13,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3608,Europe,Northern Europe,United Kingdom,USA,2015,8,22,Standard Class,4,100,0.03,125
15886,39689,201508,2015,8,20,21:13,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3608,Europe,Northern Europe,United Kingdom,USA,2015,8,22,Standard Class,4,100,0.04,125
17825,44529,201509,2015,9,18,04:32,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10265,Europe,Southern Europe,Spain,USA,2015,9,20,First Class,1,100,0.25,125
17825,44531,201509,2015,9,18,04:32,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10265,Europe,Southern Europe,Spain,USA,2015,9,20,First Class,1,100,0.2,125
21576,53945,201511,2015,11,11,22:41,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10882,Pacific Asia,Eastern Asia,South Korea,USA,2015,11,13,First Class,1,100,0.01,125
23073,57767,201512,2015,12,3,19:08,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1433,Pacific Asia,South Asia,India,USA,2015,12,5,First Class,1,100,0.16,125
27618,69151,201602,2016,2,8,03:27,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6968,Pacific Asia,South Asia,India,USA,2016,2,12,Standard Class,4,100,0.13,125
29875,74742,201603,2016,3,12,02:11,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9490,Pacific Asia,Southeast Asia,Indonesia,USA,2016,3,18,Standard Class,4,100,0.16,125
33868,84547,201605,2016,5,9,09:07,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8785,North America,US Center,USA,USA,2016,5,13,Second Class,2,100,0.05,125
39936,99633,201608,2016,8,5,23:00,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2944,North America,South of  USA,USA,USA,2016,8,6,Same Day,3,100,0.17,125
45036,112452,201610,2016,10,19,09:45,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10126,Pacific Asia,South Asia,Iran,USA,2016,10,21,Standard Class,4,100,0.06,125
53076,132656,201702,2017,2,13,18:32,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7503,LATAM,South America,Brazil,USA,2017,2,15,First Class,1,100,0.25,125
55368,138477,201703,2017,3,19,05:31,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1776,LATAM,Central America,Mexico,USA,2017,3,23,Standard Class,4,100,0.2,125
55958,139915,201703,2017,3,27,20:13,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5579,LATAM,Central America,Mexico,USA,2017,3,29,First Class,1,100,0.06,125
1153,2855,201501,2015,1,17,19:35,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,712,LATAM,Caribbean,Dominican Republic,Puerto Rico,2015,1,21,Second Class,2,100,0.04,125
